Timestamp,Adam Joseph Lewis Center - Gross Electricity Consumption (kWh),Kohl Building - Total Electricity Use (kWh),Science Center - Electricity Use (kWh),Asia House - Residential Electricity Use (kWh),East - Electricity Use (kWh),Kahn - Total Electricity Use (kWh),Noah - Electricity Use (kWh),North - Electricity Use (kWh),Fairchild - Residential Electricity Use (kWh),Harvey - Electricity Use (kWh),Talcott - Residential Electricity Use (kWh),Lord-Saunders Electricity use (kWh)
2015-10-29,4.3908463541666665,27.015625,,,5.79546875,12.440885416666662,4.023437500000003,9.007552083333332,1.1252083333333334,1.780205729166666,1.4117310416666669,5.782291666666666
2015-10-30,3.881679687499999,27.09375,,,3.766510416666666,13.753906250000002,3.785833333333334,8.685520833333333,1.212005208333333,1.39059375,1.248554479166667,4.454010416666667
2015-10-31,3.5858072916666663,26.5,,2.7214062500000002,0.0057500000000000025,12.87864583333333,4.5181249999999995,9.203232499999999,1.3112890625,1.9261484375000004,1.3885020833333337,5.369375000000001
2015-11-01,2.038346354166667,25.125001458333333,,2.3823177083333325,,12.962499999999997,4.1057291666666655,,0.7560026041666666,2.2620026041666668,1.5774215624999999,6.523984374999999
2015-11-02,2.8146093749999994,26.333333333333332,,2.3572134375,,12.802604166666663,3.191041666666667,,0.7228125000000002,1.5928281249999998,1.5167320833333333,5.423020833333335
2015-11-03,2.7781770833333326,26.385416666666668,,2.3051562499999996,,12.420833333333333,3.8037499999999995,,0.8061848958333336,1.3717994791666666,1.263646145833333,5.817187500000002
2015-11-04,2.7745833333333327,26.901041666666668,,2.3561846875000003,,11.622916666666669,3.397604166666668,,0.7501302083333331,1.7814635416666673,1.4314970833333336,5.322083333333334
2015-11-05,2.755664062500001,26.947916666666668,,2.464205729166666,,12.187760416666665,2.6630208333333334,,0.835546875,1.323565104166667,1.1952220833333331,4.229010416666666
2015-11-06,2.307513020833332,26.567708333333332,,2.469049479166666,,11.834375000000003,3.329895833333334,,0.7606380208333335,1.8438802083333334,1.1605469791666665,5.131796875
2015-11-07,2.216692708333334,25.78125,,2.5333334375000005,,12.583072916666664,2.5912499999999996,,0.7558984375000001,1.7483046875000001,1.2164846875000006,5.142526041666668
2015-11-08,2.146666666666667,26.723958333333332,,2.585364479166667,,13.061979166666669,2.325833333333333,,0.8895572916666667,1.4889947916666664,1.2869521875,3.8471093749999987
2015-11-09,3.296471354166666,27.046875,,2.2802604166666662,,13.023437499999998,3.4121875000000004,,0.791158854166667,1.3628489583333334,1.3188934375000003,4.891666666666666
2015-11-10,3.444674479166668,27.260416666666668,,2.3619998958333333,,13.385416666666673,4.4314583333333335,,0.9766927083333331,1.3889166666666668,1.2554945833333335,6.1155729166666655
