Facility,Adam Joseph Lewis Center,Asia House,East,Fairchild,Harvey,Kahn,Kohl Building,Lord,Noah,North,Saunders,Science Center,Talcott
Meter name,Gross Electricity Consumption,Residential Electricity Use,Electricity Use,Residential Electricity Use,Electricity Use,Total Electricity Use,Total Electricity Use,Electricity Use,Electricity Use,Electricity Use,Electricity Use,Electricity Use,Residential Electricity Use
Meter id,oberlin_ajlc_siteegross,oberlin_asia_res_tot_e,oberlin_east_main_e,oberlin_fairchild_res_tot_e,oberlin_harvey_e,oberlin_kahn_main_e,oberlin_kohlbuilding_electricity_wholebuilding_totalelectricityuse,oberlin_lord_e,oberlin_noah_main_e,oberlin_north_main_e,oberlin_saunders_e,oberlin_sciencecenter_total_e,oberlin_talcott_res_tot_e

Timestamp,Adam Joseph Lewis Center - Gross Electricity Consumption (kWh),Asia House - Residential Electricity Use (kWh),East - Electricity Use (kWh),Fairchild - Residential Electricity Use (kWh),Harvey - Electricity Use (kWh),Kahn - Total Electricity Use (kWh),Kohl Building - Total Electricity Use (kWh),Lord - Electricity Use (kWh),Noah - Electricity Use (kWh),North - Electricity Use (kWh),Saunders - Electricity Use (kWh),Science Center - Electricity Use (kWh),Talcott - Residential Electricity Use (kWh)
2023-01-04 00:00,1.86375,2.00625,4.95,0.71625,0.9345,9.825,,1.125,2.07,,0.6775,112.0,0.55875
2023-01-04 00:15,1.915,2.03,5.165,0.70875,0.89075,9.225,,1.1675,2.09,,0.67,112.0,0.56625
2023-01-04 00:30,1.81125,2.22875,5.135,0.71875,0.84175,9.425,,1.1,2.12,,0.725,112.0,0.63875
2023-01-04 00:45,1.90125,2.15375,4.945,0.735,0.82425,9.55,,0.9875,2.04,,0.6625,110.0,0.5025
2023-01-04 01:00,1.8025,2.025,5.0,0.61375,0.889,9.925,,0.975,2.13,,0.7,110.0,0.545
2023-01-04 01:15,2.08875,2.0075,4.84,0.72875,0.945,9.15,,0.835,2.19,,0.655,110.0,0.60875
2023-01-04 01:30,2.1225,2.085,4.785,0.5675,0.924,8.6,,0.9375,1.97,,0.66,112.0,0.565
2023-01-04 01:45,1.70625,1.89,4.64,0.6775,0.90475,8.8,,1.0175,1.88,,0.635,110.0,0.5
2023-01-04 02:00,1.71375,1.845,4.585,0.59,0.8715,8.325,,0.9625,1.94,,0.6525,112.0,0.54625
2023-01-04 02:15,1.815,1.82125,4.605,0.59125,0.889,8.45,,0.9475,1.86,,0.5525,110.0,0.55125
2023-01-04 02:30,1.66375,1.85,4.535,0.5725,0.903,8.475,,0.805,1.89,,0.5425,106.0,0.565
2023-01-04 02:45,1.8025,1.88125,4.54,0.52625,0.8995,8.1,,0.8025,1.92,,0.5575,108.0,0.515
2023-01-04 03:00,1.7775,2.03625,4.585,0.625,0.86975,8.45,,0.78,1.95,,0.55,108.0,0.51875
2023-01-04 03:15,1.66375,1.915,4.39,0.57625,0.92225,8.375,,0.77,1.87,,0.555,110.0,0.5
2023-01-04 03:30,1.89125,1.7675,4.48,0.62125,0.86975,8.125,,0.77,1.89,,0.5375,106.0,0.58125
2023-01-04 03:45,1.94,1.80375,4.4,0.64125,0.88725,8.175,,0.795,1.89,,0.4975,110.0,0.54375
2023-01-04 04:00,2.25875,1.6975,4.48,0.59375,0.89075,7.975,,0.8425,1.8,,0.5225,108.0,0.51375
2023-01-04 04:15,1.6825,1.85125,4.5,0.55125,0.8785,8.35,,0.8,1.81,,0.5725,108.0,0.57375
2023-01-04 04:30,1.79625,1.76625,4.47,0.4525,0.84175,8.125,,0.7775,1.93,,0.4925,108.0,0.52
2023-01-04 04:45,1.84,1.785,4.49,0.60125,0.8295,8.325,,0.8275,1.84,,0.5425,108.0,0.48625
2023-01-04 05:00,1.63125,1.81,4.57,0.6025,0.84525,7.775,,0.825,1.91,,0.53,108.0,0.56375
2023-01-04 05:15,1.7725,1.79,4.345,0.58125,0.8855,8.375,,0.72,1.97,,0.4975,110.0,0.525
2023-01-04 05:30,1.79125,1.7525,4.29,0.61125,0.87675,8.125,,0.695,1.8,,0.535,108.0,0.5725
2023-01-04 05:45,1.79375,1.66625,4.21,0.55625,0.833,8.075,,0.73,1.81,,0.545,108.0,0.52875
2023-01-04 06:00,1.77125,1.76375,4.465,0.56875,0.8155,8.375,,0.7425,1.81,,0.5325,112.0,0.51375
2023-01-04 06:15,1.75625,1.6875,4.37,0.47125,0.8155,7.95,,0.71,1.76,,0.53,112.0,0.49875
2023-01-04 06:30,2.3275,1.75,4.29,0.56625,0.87325,8.15,,0.8,1.8,,0.48,116.0,0.52
2023-01-04 06:45,1.69,1.77875,4.34,0.5275,0.84875,8.125,,0.82,1.78,,0.485,116.0,0.52625
2023-01-04 07:00,1.91125,1.675,4.325,0.6175,0.847,7.925,,0.7975,1.8,,0.52,120.0,0.55
2023-01-04 07:15,1.70375,1.73625,4.375,0.57375,0.81725,8.225,,0.785,1.88,,0.4925,116.0,0.49125
2023-01-04 07:30,1.50375,1.75125,4.685,0.6075,0.92925,8.45,,0.865,1.8,,0.6,118.0,0.545
2023-01-04 07:45,1.3475,1.93625,4.335,0.74875,0.94325,9.35,,1.0025,1.73,,0.6475,120.0,0.5375
2023-01-04 08:00,1.18875,1.9525,4.34,0.685,0.945,9.625,,0.9775,1.76,,0.58,120.0,0.58125
2023-01-04 08:15,1.31875,2.00125,4.355,0.6725,0.9695,8.325,,0.895,1.67,,0.5525,122.0,0.53
2023-01-04 08:30,1.35625,2.2525,4.685,0.62375,0.931,8.875,,0.8025,1.71,,0.5675,124.0,0.46
2023-01-04 08:45,1.1675,2.03625,4.725,0.655,0.875,8.15,,0.8075,1.59,,0.5525,120.0,0.62
2023-01-04 09:00,1.56875,2.18875,4.31,1.03125,0.81375,9.175,,0.8,1.67,,0.545,126.0,0.58125
2023-01-04 09:15,1.235,1.9675,4.49,1.29875,0.8155,9.15,,0.97,1.74,,0.6425,124.0,0.57375
2023-01-04 09:30,1.07625,2.21625,4.815,0.785,0.84875,9.475,,1.0575,1.89,,0.685,128.0,0.56125
2023-01-04 09:45,1.24375,2.1225,4.75,0.84375,0.89075,9.3,,1.0475,1.82,,0.6375,130.0,0.5375
2023-01-04 10:00,1.3775,2.0225,4.275,0.67,0.8645,9.7,,0.94,1.73,,0.6175,134.0,0.49625
2023-01-04 10:15,1.35375,2.005,4.5,0.82125,0.82775,9.45,,1.015,1.7,,0.67,134.0,0.59125
2023-01-04 10:30,1.46875,2.01125,4.22,0.80625,0.82075,8.575,,0.9325,1.69,,0.6975,136.0,0.7125
2023-01-04 10:45,1.335,1.985,4.5,0.72375,0.8015,10.325,,0.88,1.68,,0.68,136.0,0.59125
2023-01-04 11:00,1.23125,1.91375,4.625,0.70375,0.87325,9.125,,0.8125,1.74,,0.62,142.0,0.6
2023-01-04 11:15,1.27875,1.93625,4.46,0.72625,0.84175,9.3,,0.8075,1.67,,0.7125,142.0,0.6325
2023-01-04 11:30,1.35875,1.9925,4.545,0.7425,0.85925,9.45,,0.8375,1.76,,0.7225,142.0,0.5375
2023-01-04 11:45,1.2375,2.16125,4.895,0.7225,0.8435,9.225,,1.24,1.88,,0.6975,142.0,0.6275
2023-01-04 12:00,1.18,2.08625,5.26,0.78625,0.79975,10.875,,1.4375,1.8,,0.7325,140.0,0.51875
2023-01-04 12:15,1.07,2.07,5.255,0.8225,0.88375,10.4,,1.41,1.97,,0.7175,138.0,0.58125
2023-01-04 12:30,1.19375,2.065,5.38,0.775,0.95025,9.35,,1.395,1.89,,0.73,138.0,0.57375
2023-01-04 12:45,0.995,2.03875,5.6,0.725,0.994,9.7,,1.2375,1.86,,0.7025,138.0,0.62625
2023-01-04 13:00,1.49375,2.0825,6.02,0.715,0.93975,9.25,,1.11,1.93,,0.665,142.0,0.57875
2023-01-04 13:15,1.11125,1.945,5.875,0.71375,0.9135,9.4,,1.105,2.05,,0.72,142.0,0.5575
2023-01-04 13:30,1.09125,2.2075,5.98,0.72875,1.043,9.575,,1.2,2.03,,0.71,138.0,0.5525
2023-01-04 13:45,1.28875,2.04125,5.86,0.7725,1.11475,9.3,,1.085,2.0,,0.7675,144.0,0.52875
2023-01-04 14:00,1.31375,2.17,4.59,0.6975,0.917,9.65,,1.0175,2.13,,0.81,140.0,0.77875
2023-01-04 14:15,1.84875,2.005,4.71,0.695,0.89775,9.375,,1.1125,2.03,,0.82,146.0,0.61
2023-01-04 14:30,1.29375,2.08125,4.76,0.7075,0.90125,9.425,,1.195,1.96,,0.8125,146.0,0.7425
2023-01-04 14:45,1.26375,1.91375,4.54,0.625,0.87675,9.85,,1.21,2.06,,0.9875,144.0,0.765
2023-01-04 15:00,1.0675,2.1675,4.84,0.73125,0.92575,11.675,,1.1875,2.13,,0.975,144.0,0.75625
2023-01-04 15:15,1.27125,2.1025,4.9,0.68375,0.9275,10.95,,1.1275,1.92,,0.7825,140.0,0.86875
2023-01-04 15:30,1.045,2.15875,4.74,0.705,0.89425,9.875,,1.015,1.92,,0.74,144.0,0.84625
2023-01-04 15:45,1.28875,2.30875,4.765,0.78625,0.88025,9.575,,0.995,2.05,,0.7725,140.0,0.7375
2023-01-04 16:00,1.19125,2.11625,5.165,0.75,0.9135,9.0,,1.0375,1.93,,0.845,134.0,0.81125
2023-01-04 16:15,1.245,2.1375,5.155,0.7325,0.91525,9.375,,1.035,2.03,,0.815,124.0,0.86375
2023-01-04 16:30,1.075,2.28625,4.84,0.72875,0.9905,10.65,,1.03,2.01,,0.75,126.0,0.79125
2023-01-04 16:45,1.64,2.105,4.725,1.67625,0.938,11.65,,1.035,2.05,,0.7875,118.0,0.7825
2023-01-04 17:00,1.59125,2.0475,5.205,1.675,0.9625,11.225,,1.065,2.01,,0.7075,110.0,0.7575
2023-01-04 17:15,2.13,2.1525,4.84,1.6275,0.95725,10.65,,1.045,2.21,,0.75,108.0,0.81875
2023-01-04 17:30,2.19,2.2675,5.31,1.74125,0.8855,9.525,,1.175,2.11,,0.7925,106.0,0.79625
2023-01-04 17:45,1.98375,2.02125,5.64,1.94875,0.88025,9.725,,1.38,2.08,,0.76,110.0,0.815
2023-01-04 18:00,1.8425,2.4,5.465,1.94625,0.952,10.725,,1.1725,2.14,,0.71,106.0,0.805
2023-01-04 18:15,2.2275,2.21,5.445,1.83625,0.9415,10.25,,1.18,2.27,,0.8,88.0,0.81625
2023-01-04 18:30,5.35875,2.4525,5.19,1.25375,0.861,10.275,,1.125,2.23,,0.7875,86.0,0.8275
2023-01-04 18:45,5.09,1.88875,5.175,0.80625,0.82775,9.275,,1.16,2.32,,0.9,88.0,0.8325
2023-01-04 19:00,3.93875,1.91,5.465,0.8175,0.875,10.225,,1.275,2.24,,0.9225,88.0,0.85625
2023-01-04 19:15,4.44375,2.0225,5.5,0.8875,0.89775,9.675,,1.3075,2.17,,0.88,88.0,0.82125
2023-01-04 19:30,3.46,2.175,5.1,0.79,0.9415,10.95,,1.2775,2.19,,0.955,88.0,0.82875
2023-01-04 19:45,2.595,2.0625,5.285,0.77625,1.0535,11.175,,1.32,2.24,,0.97,88.0,0.8675
2023-01-04 20:00,2.3125,2.04,5.645,0.86125,1.11125,10.975,,1.4,2.09,,1.8625,88.0,0.9525
2023-01-04 20:15,3.275,2.04375,5.795,0.75125,0.987,10.025,,1.2975,2.23,,1.935,88.0,0.8875
2023-01-04 20:30,2.415,1.8925,5.765,0.825,0.9905,9.7,,1.3375,2.14,,1.89,88.0,0.93625
2023-01-04 20:45,2.55875,1.93625,5.53,0.89625,1.05,10.25,,1.3925,2.1,,1.7025,84.0,1.0575
2023-01-04 21:00,2.70875,2.005,5.58,0.985,1.06575,9.675,,1.56,2.09,,1.1175,84.0,1.12
2023-01-04 21:15,3.6025,1.805,6.275,0.89625,1.06925,10.275,,1.425,1.97,,0.9225,84.0,1.06625
2023-01-04 21:30,2.3425,1.95375,6.585,1.39875,1.01325,9.95,,1.3625,2.11,,0.8875,86.0,0.9275
2023-01-04 21:45,2.2975,1.86625,5.855,1.93625,1.01325,10.225,,1.37,1.97,,0.77,86.0,1.0125
2023-01-04 22:00,2.61875,1.97,6.31,1.885,1.036,10.35,,1.4125,1.99,,0.8475,82.0,1.37875
2023-01-04 22:15,3.51625,1.90625,6.46,1.42125,1.1025,9.775,,1.28,2.12,,0.8775,86.0,1.035
2023-01-04 22:30,2.5475,2.19,6.945,0.99625,1.0605,10.35,,1.2725,2.11,,1.0325,80.0,0.90625
2023-01-04 22:45,2.025,2.0625,6.48,0.77375,1.0675,10.8,,1.265,2.07,,0.82,84.0,0.84
2023-01-04 23:00,3.27,2.0675,6.135,0.78625,0.99225,10.95,,1.0925,2.05,,0.855,80.0,0.90125
2023-01-04 23:15,2.15,1.8925,6.105,0.725,1.02375,11.9,,0.9875,2.11,,0.89,80.0,0.9425
2023-01-04 23:30,2.5175,2.1225,5.65,0.7975,0.98525,12.3,,1.14,2.08,,0.8075,80.0,0.80875
2023-01-04 23:45,3.83625,2.1625,5.475,0.81375,0.91525,12.475,,1.16,2.16,,0.8325,80.0,0.77
2023-01-05 00:00,3.445,1.945,5.055,0.81875,0.92925,10.9,,1.115,2.1,,0.805,82.0,0.80375
2023-01-05 00:15,2.735,1.9325,4.99,0.82,0.952,12.3,,0.925,2.15,,0.7225,80.0,0.89375
2023-01-05 00:30,4.36,1.8275,4.885,0.78375,0.98175,11.85,,0.945,2.18,,0.8075,82.0,0.9375
2023-01-05 00:45,2.92375,1.8775,4.87,0.73375,0.9345,10.425,,0.95,2.07,,0.7175,80.0,0.82625
2023-01-05 01:00,2.59,1.82875,5.055,0.85125,0.931,10.45,,1.2,2.1,,0.7175,82.0,0.80375
2023-01-05 01:15,4.0525,1.8425,5.175,0.825,0.966,9.4,,1.195,2.2,,0.6425,80.0,0.86
2023-01-05 01:30,2.53,1.68125,4.955,0.7825,1.00275,10.675,,1.1425,2.06,,0.645,82.0,0.78875
2023-01-05 01:45,2.975,1.70875,4.685,0.85875,0.95725,9.325,,1.035,1.89,,0.6675,82.0,0.7325
2023-01-05 02:00,3.9475,1.8075,4.735,0.76125,0.9765,9.875,,0.97,2.14,,0.6375,82.0,0.83875
2023-01-05 02:15,2.4925,1.76875,4.53,0.78625,0.97475,9.35,,0.9725,1.92,,0.63,82.0,0.85625
2023-01-05 02:30,4.10875,1.735,4.68,0.765,0.92925,10.1,,0.91,1.86,,0.625,80.0,0.7925
2023-01-05 02:45,3.5375,1.75625,4.625,0.64625,0.924,9.725,,0.9625,1.8,,0.605,84.0,0.78625
2023-01-05 03:00,2.25375,1.83125,4.465,0.6925,0.93975,9.45,,0.9625,1.85,,0.6375,82.0,0.76875
2023-01-05 03:15,4.105,1.745,4.41,0.62625,0.9625,10.0,,0.97,1.87,,0.665,84.0,0.7875
2023-01-05 03:30,3.25,1.73375,4.495,0.60375,0.987,9.45,,0.915,1.89,,0.7425,82.0,0.85375
2023-01-05 03:45,2.22375,1.6125,4.31,0.74,1.02375,9.9,,0.9075,1.76,,0.6425,84.0,0.71375
2023-01-05 04:00,3.9925,1.67375,4.46,0.635,0.9485,9.525,,0.905,1.75,,0.6525,84.0,0.73375
2023-01-05 04:15,2.10375,1.80125,4.475,0.65,0.9555,9.85,,0.915,1.79,,0.6175,82.0,0.7675
2023-01-05 04:30,2.83,1.695,4.28,0.65,0.9275,9.8,,0.935,1.79,,0.5975,84.0,0.77625
2023-01-05 04:45,4.4825,1.6825,4.42,0.64125,0.98875,9.475,,0.9275,1.84,,0.63,82.0,0.7075
2023-01-05 05:00,2.9575,1.6,4.41,0.70875,0.97825,10.0,,0.975,1.74,,0.64,82.0,0.7625
2023-01-05 05:15,3.33625,1.645,4.32,0.6225,0.90825,9.05,,0.955,1.75,,0.63,82.0,0.755
2023-01-05 05:30,4.18375,1.63875,4.45,0.59375,0.93625,9.725,,0.93,1.76,,0.6225,82.0,0.72
2023-01-05 05:45,4.0475,1.60875,4.595,0.66125,0.9205,9.45,,0.93,1.78,,0.605,84.0,0.76625
2023-01-05 06:00,3.925,1.595,4.44,0.61875,0.95725,9.7,,0.895,1.78,,0.6525,86.0,0.74875
2023-01-05 06:15,4.31875,1.5825,4.375,0.65375,0.97825,9.6,,0.9725,1.75,,0.66,86.0,0.725
2023-01-05 06:30,3.965,1.64125,4.34,0.73375,0.97825,9.675,,0.9875,1.78,,0.6625,86.0,0.735
2023-01-05 06:45,4.15375,1.56625,4.39,0.63875,0.9555,10.45,,0.98,1.77,,0.635,86.0,0.73
2023-01-05 07:00,4.445,1.66,4.46,0.67,1.06575,9.275,,0.9725,1.75,,0.655,88.0,0.79375
2023-01-05 07:15,3.8575,1.565,4.75,0.8175,1.04125,9.575,,0.925,1.88,,0.6925,90.0,0.77375
2023-01-05 07:30,3.70125,1.76875,4.595,0.83875,0.987,9.9,,0.9825,1.86,,0.725,88.0,0.815
2023-01-05 07:45,3.9925,1.83375,4.785,0.78,1.0115,10.05,,0.9475,1.59,,0.6575,92.0,0.80375
2023-01-05 08:00,3.36625,1.8925,5.275,0.70625,0.9555,10.0,,1.0225,1.54,,0.6175,90.0,0.9075
2023-01-05 08:15,3.3075,1.93,5.155,0.77375,0.924,9.125,,0.94,1.62,,0.6375,88.0,0.7675
2023-01-05 08:30,4.07625,1.82375,5.375,0.735,0.96775,9.825,,0.98,1.63,,0.625,94.0,0.76375
2023-01-05 08:45,4.26875,1.90875,5.65,0.655,0.94325,9.625,,1.0225,1.7,,0.665,90.0,0.76875
2023-01-05 09:00,4.08125,1.78875,5.12,0.7275,0.9345,10.125,,0.975,1.79,,0.7175,96.0,0.79375
2023-01-05 09:15,3.95,1.93125,5.22,0.86875,1.00625,10.25,,1.01,1.74,,0.7125,104.0,0.7125
2023-01-05 09:30,3.6025,1.8025,5.255,0.68,1.085,9.075,,1.1025,1.9,,0.8075,104.0,0.75875
2023-01-05 09:45,3.30625,1.77375,6.05,0.74875,0.98175,9.075,,1.115,1.82,,0.835,104.0,0.67625
2023-01-05 10:00,3.44125,1.7225,5.885,0.83375,0.92225,8.95,,1.285,1.9,,0.84,104.0,0.70625
2023-01-05 10:15,3.90375,1.8575,5.94,0.82,0.94325,8.95,,1.315,1.86,,0.895,104.0,0.71125
2023-01-05 10:30,3.6425,1.73375,5.425,0.76125,0.8995,8.7,,1.2575,1.93,,0.92,104.0,0.75
2023-01-05 10:45,3.755,1.6375,4.545,0.6775,0.94325,8.65,,1.255,1.84,,0.8675,104.0,0.6975
2023-01-05 11:00,3.59625,1.6925,4.43,0.715,0.8995,7.625,,1.1125,1.79,,2.4825,104.0,0.75
2023-01-05 11:15,3.65625,1.6425,4.85,0.75,0.86975,8.375,,1.0525,1.87,,2.0775,104.0,0.6625
2023-01-05 11:30,3.5475,1.7425,5.08,1.62125,0.8855,7.975,,1.175,1.86,,1.9425,102.0,0.65375
2023-01-05 11:45,3.27,1.67375,4.92,1.60875,0.9135,7.75,,1.1675,2.04,,1.5325,104.0,0.6625
2023-01-05 12:00,3.56125,1.6925,5.33,1.32875,0.90125,7.5,,1.165,1.94,,0.8225,102.0,0.72125
2023-01-05 12:15,3.45,1.76125,4.855,1.32125,0.92925,7.3,,1.2075,1.89,,0.88,100.0,0.71875
2023-01-05 12:30,3.4475,1.63375,5.475,0.95125,0.8995,7.725,,1.2775,1.85,,0.8675,104.0,0.7075
2023-01-05 12:45,3.8325,1.7025,5.45,0.755,0.85225,9.0,,1.33,1.84,,0.85,104.0,0.655
2023-01-05 13:00,3.30625,1.68375,5.18,0.7875,0.8505,9.525,,1.075,1.86,,0.8475,106.0,0.785
2023-01-05 13:15,3.61,1.705,5.355,2.03875,0.83825,7.875,,1.0025,1.88,,0.9825,106.0,0.785
2023-01-05 13:30,2.44,1.645,4.875,2.54625,0.854,8.4,,1.075,1.94,,0.9225,104.0,0.81875
2023-01-05 13:45,3.5,1.64625,4.785,2.02,0.91175,8.1,,1.08,1.79,,0.8725,104.0,0.74125
2023-01-05 14:00,3.37125,1.66625,4.73,1.80875,0.96425,8.975,,0.995,1.81,,0.9125,106.0,0.72
2023-01-05 14:15,3.04375,1.51125,4.815,1.2325,1.01325,10.725,,0.965,2.01,,0.885,104.0,0.73875
2023-01-05 14:30,2.39625,1.57625,5.015,1.34375,1.008,10.35,,1.03,1.82,,0.8375,106.0,0.8275
2023-01-05 14:45,3.6075,1.5475,5.17,1.285,0.93625,10.35,,1.245,1.69,,1.0325,108.0,0.84125
2023-01-05 15:00,3.19625,1.72125,4.88,1.29125,0.85225,10.2,,1.3125,1.64,,0.8425,104.0,0.81
2023-01-05 15:15,2.565,1.6225,5.175,1.06,0.826,9.825,,1.7425,1.79,,0.8625,102.0,0.705
2023-01-05 15:30,3.67375,1.52625,4.99,0.83,0.90825,9.85,,1.7925,1.78,,0.8475,102.0,0.75375
2023-01-05 15:45,3.06375,1.7125,5.13,0.85125,0.86625,10.525,,1.6675,1.86,,0.785,100.0,0.85875
2023-01-05 16:00,2.49625,1.5675,4.91,0.90375,0.89425,10.15,,1.425,1.78,,0.82,100.0,0.7775
2023-01-05 16:15,3.20625,1.67,5.62,1.64,0.861,10.95,,1.115,1.86,,0.8,96.0,0.79125
2023-01-05 16:30,2.1875,1.59375,5.6,1.7025,0.85225,10.625,,1.085,1.82,,0.835,98.0,0.81875
2023-01-05 16:45,3.34125,1.92,5.89,1.53875,0.875,10.375,,0.945,1.95,,0.795,94.0,0.825
2023-01-05 17:00,3.635,1.73625,6.29,1.35,0.96775,10.6,,0.96,2.0,,0.7675,96.0,0.80625
2023-01-05 17:15,2.75125,1.80375,5.855,0.92875,0.9485,10.525,,1.0325,2.06,,0.895,92.0,0.8525
2023-01-05 17:30,3.56375,1.75125,5.905,1.04625,0.889,10.325,,1.1525,2.29,,0.8925,94.0,0.8925
2023-01-05 17:45,3.77125,1.68875,6.09,0.8775,0.9485,10.125,,1.0375,2.24,,1.0825,92.0,0.89375
2023-01-05 18:00,4.3525,1.81,6.71,0.8925,1.022,10.55,,1.0275,2.21,,1.54,90.0,0.8375
2023-01-05 18:15,4.805,1.78,6.595,0.89,0.98525,10.425,,1.1225,2.19,,1.5275,92.0,0.80875
2023-01-05 18:30,3.66875,1.6375,6.35,0.94875,0.966,11.25,,1.315,2.19,,1.5125,88.0,0.8175
2023-01-05 18:45,3.85125,1.70875,7.09,0.86375,1.03775,11.925,,1.155,2.27,,1.16,88.0,0.92625
2023-01-05 19:00,4.20125,1.8,7.58,1.11875,0.96425,10.975,,1.12,2.15,,1.425,88.0,0.875
2023-01-05 19:15,4.31375,2.05875,8.72,0.9125,0.95375,11.55,,1.0875,2.12,,1.375,88.0,0.85
2023-01-05 19:30,4.15375,2.24375,9.12,0.78875,0.994,10.975,,1.0675,2.22,,1.3775,88.0,0.92125
2023-01-05 19:45,4.03625,2.19,8.96,0.8725,1.13575,11.525,,1.2025,2.07,,1.39,88.0,1.00375
2023-01-05 20:00,3.94125,2.15125,9.09,0.915,1.11825,10.9,,1.1375,2.18,,0.7975,88.0,0.98625
2023-01-05 20:15,4.3,2.0375,8.7,0.8775,1.10425,12.275,,1.075,2.08,,0.7175,90.0,1.28625
2023-01-05 20:30,4.05,1.96875,7.615,0.91625,1.183,12.525,,1.4725,2.11,,0.7425,90.0,1.23625
2023-01-05 20:45,4.06,1.99625,7.28,0.7875,1.10425,13.525,,1.67,1.93,,0.8275,84.0,1.00625
2023-01-05 21:00,4.18375,1.94875,6.355,0.92,1.1375,14.025,,1.69,2.04,,0.765,86.0,0.93125
2023-01-05 21:15,4.47,2.10625,6.06,0.9175,1.113,11.875,,1.6375,2.1,,0.7425,84.0,0.9775
2023-01-05 21:30,4.4,2.345,6.06,1.11875,1.1935,12.175,,1.505,2.08,,0.8125,84.0,0.99625
2023-01-05 21:45,4.20875,2.015,6.1,0.9275,1.19,12.0,,1.4825,2.04,,0.9075,84.0,1.0
2023-01-05 22:00,4.36,2.07375,5.815,0.83875,1.18125,12.15,,1.36,2.03,,0.735,84.0,1.1725
2023-01-05 22:15,4.11375,1.87375,6.23,0.84125,1.17075,11.6,,1.36,1.92,,0.7675,86.0,1.11375
2023-01-05 22:30,4.4225,1.9575,5.94,0.8125,1.14275,10.775,,1.2325,1.92,,0.685,82.0,1.16
2023-01-05 22:45,4.5375,1.93125,5.67,0.7475,1.2215,11.35,,1.1925,2.09,,0.74,84.0,1.13125
2023-01-05 23:00,4.16625,1.98,5.585,0.7275,1.19875,10.675,,1.1225,2.44,,0.7625,80.0,1.11125
2023-01-05 23:15,4.26125,2.185,5.035,0.855,1.10425,11.075,,1.17,2.2,,0.815,80.0,1.02375
2023-01-05 23:30,4.4825,1.9625,4.95,0.7725,1.10075,10.25,,1.215,2.05,,0.7075,82.0,1.055
2023-01-05 23:45,4.29375,2.03625,4.985,0.82125,1.10425,10.375,,1.145,2.04,,0.6875,80.0,0.91125
2023-01-06 00:00,4.24,1.8925,4.945,0.745,1.0815,10.25,,1.0675,2.01,,0.6725,80.0,0.97625
2023-01-06 00:15,3.95125,1.82625,4.875,0.89375,1.13925,9.825,,1.035,2.04,,0.6325,78.0,1.01375
2023-01-06 00:30,2.68125,1.9775,5.0,1.13,1.05875,10.1,,1.17,2.12,,0.565,80.0,0.94375
2023-01-06 00:45,4.23,1.91375,5.565,0.81125,1.0325,9.85,,1.0775,2.24,,0.6325,78.0,0.93875
2023-01-06 01:00,4.35375,1.96,5.995,0.84875,1.0185,10.625,,1.005,2.17,,0.66,82.0,0.88375
2023-01-06 01:15,4.1925,1.77,5.385,0.84375,1.0885,10.1,,0.9175,2.18,,0.7025,80.0,0.86625
2023-01-06 01:30,4.31625,1.81875,5.32,0.805,1.08325,9.875,,0.9025,1.92,,0.7175,82.0,0.89375
2023-01-06 01:45,4.04625,1.67,4.95,0.785,1.03075,9.85,,1.035,1.79,,0.6575,84.0,0.90125
2023-01-06 02:00,4.4325,1.8325,4.64,0.85875,1.0255,9.925,,1.0475,1.81,,0.5925,84.0,0.765
2023-01-06 02:15,4.31375,1.7775,4.625,0.7475,1.064,10.125,,1.0025,1.78,,0.595,82.0,0.78
2023-01-06 02:30,4.64875,1.7125,4.825,0.765,1.022,9.475,,0.96,1.75,,0.6075,84.0,0.825
2023-01-06 02:45,4.28,1.8825,4.625,0.695,1.0045,10.575,,0.8825,1.81,,0.595,82.0,0.80875
2023-01-06 03:00,4.38125,1.82375,4.66,0.76,0.994,9.8,,0.91,1.82,,0.54,86.0,0.8675
2023-01-06 03:15,4.27125,1.67125,4.635,0.76875,0.9695,9.95,,0.9075,1.88,,0.57,82.0,0.83375
2023-01-06 03:30,4.42625,1.55875,4.605,0.6425,0.95725,10.65,,0.8825,1.78,,0.61,84.0,0.7525
2023-01-06 03:45,4.265,1.61125,4.655,0.76375,0.9695,9.9,,0.9625,1.71,,0.6325,84.0,0.69625
2023-01-06 04:00,4.76375,1.5675,4.625,0.72625,0.98525,10.0,,0.945,1.77,,0.5975,82.0,0.72
2023-01-06 04:15,4.66875,1.63375,4.545,0.76,0.9835,9.525,,0.8675,1.73,,0.56,86.0,0.7725
2023-01-06 04:30,5.28375,1.55125,4.565,0.78625,0.987,9.875,,0.875,1.72,,0.5625,84.0,0.76375
2023-01-06 04:45,5.81625,1.515,4.69,0.68125,0.98,9.55,,0.92,1.73,,0.5425,84.0,0.72375
2023-01-06 05:00,5.80625,1.605,4.585,0.715,1.00625,9.4,,1.01,1.77,,0.565,84.0,0.77
2023-01-06 05:15,5.97625,1.575,4.435,0.75625,0.96425,10.125,,1.0725,1.67,,0.5875,84.0,0.82625
